xy_axis1_nm,xy_axis2_nm,|H/H0|^2
-8.695312500000000000e+01,-1.279687500000000000e+02,1.338484250558052091e+00
-8.531250000000000000e+01,-1.279687500000000000e+02,1.352654568660371925e+00
-8.367187500000000000e+01,-1.279687500000000000e+02,1.367128934079340885e+00
-8.203125000000000000e+01,-1.279687500000000000e+02,1.381904568688190338e+00
-8.039062500000000000e+01,-1.279687500000000000e+02,1.396977771609665853e+00
-7.875000000000000000e+01,-1.279687500000000000e+02,1.412343855732767883e+00
-7.710937500000000000e+01,-1.279687500000000000e+02,1.427997083697797320e+00
-7.546875000000000000e+01,-1.279687500000000000e+02,1.443930603786661271e+00
-7.382812500000000000e+01,-1.279687500000000000e+02,1.460136386209757831e+00
-7.218750000000000000e+01,-1.279687500000000000e+02,1.476605160336202038e+00
-7.054687500000000000e+01,-1.279687500000000000e+02,1.493326353470072476e+00
-6.890625000000000000e+01,-1.279687500000000000e+02,1.510288031830756106e+00
-6.726562500000000000e+01,-1.279687500000000000e+02,1.527476844449594529e+00
-6.562500000000000000e+01,-1.279687500000000000e+02,1.544877970746648010e+00
-6.398437500000000000e+01,-1.279687500000000000e+02,1.562475072599403880e+00
-6.234375000000000000e+01,-1.279687500000000000e+02,1.580250251758374747e+00
-6.070312500000000000e+01,-1.279687500000000000e+02,1.598184013501225298e+00
-5.906250000000000000e+01,-1.279687500000000000e+02,1.616255237446100779e+00
-5.742187500000000000e+01,-1.279687500000000000e+02,1.634441156464390144e+00
