xz_axis1_nm,xz_axis2_nm,|E/E0|^2
-9.023437500000000000e+01,-1.279687500000000000e+02,9.413135759943207503e-01
-8.859375000000000000e+01,-1.279687500000000000e+02,9.441375131100910867e-01
-8.695312500000000000e+01,-1.279687500000000000e+02,9.468639210254115035e-01
-8.531250000000000000e+01,-1.279687500000000000e+02,9.494845870656296594e-01
-8.367187500000000000e+01,-1.279687500000000000e+02,9.519913300068596484e-01
-8.203125000000000000e+01,-1.279687500000000000e+02,9.543760447869087393e-01
-8.039062500000000000e+01,-1.279687500000000000e+02,9.566307505493315544e-01
-7.875000000000000000e+01,-1.279687500000000000e+02,9.587476419162257457e-01
-7.710937500000000000e+01,-1.279687500000000000e+02,9.607191433353226007e-01
-7.546875000000000000e+01,-1.279687500000000000e+02,9.625379662926851765e-01
-7.382812500000000000e+01,-1.279687500000000000e+02,9.641971691240692754e-01
-7.218750000000000000e+01,-1.279687500000000000e+02,9.656902190962610710e-01
-7.054687500000000000e+01,-1.279687500000000000e+02,9.670110563650961000e-01
-6.890625000000000000e+01,-1.279687500000000000e+02,9.681541593500830878e-01
-6.726562500000000000e+01,-1.279687500000000000e+02,9.691146109975634637e-01
-6.562500000000000000e+01,-1.279687500000000000e+02,9.698881653361834942e-01
-6.398437500000000000e+01,-1.279687500000000000e+02,9.704713136613629665e-01
-6.234375000000000000e+01,-1.279687500000000000e+02,9.708613496208073901e-01
-6.070312500000000000e+01,-1.279687500000000000e+02,9.710564324124277835e-01
-5.906250000000000000e+01,-1.279687500000000000e+02,9.710556472509745962e-01
-5.742187500000000000e+01,-1.279687500000000000e+02,9.708590622119366298e-01
-5.578125000000000000e+01,-1.279687500000000000e+02,9.704677805227153176e-01
