xy_axis1_nm,xy_axis2_nm,|H/H0|^2
-9.023437500000000000e+01,-9.023437500000000000e+01,9.972461602806593772e-01
-8.859375000000000000e+01,-9.023437500000000000e+01,1.011521276877823450e+00
-8.695312500000000000e+01,-9.023437500000000000e+01,1.027165147998597039e+00
-8.531250000000000000e+01,-9.023437500000000000e+01,1.044254824127693437e+00
-8.367187500000000000e+01,-9.023437500000000000e+01,1.062870132159488890e+00
-8.203125000000000000e+01,-9.023437500000000000e+01,1.083093509354324580e+00
-8.039062500000000000e+01,-9.023437500000000000e+01,1.105009781944984004e+00
-7.875000000000000000e+01,-9.023437500000000000e+01,1.128705880930741534e+00
-7.710937500000000000e+01,-9.023437500000000000e+01,1.154270487141577206e+00
-7.546875000000000000e+01,-9.023437500000000000e+01,1.181793597272238650e+00
-7.382812500000000000e+01,-9.023437500000000000e+01,1.211366002303704725e+00
-7.218750000000000000e+01,-9.023437500000000000e+01,1.243078669582216911e+00
-7.054687500000000000e+01,-9.023437500000000000e+01,1.277022019851802526e+00
-6.890625000000000000e+01,-9.023437500000000000e+01,1.313285090778586461e+00
-6.726562500000000000e+01,-9.023437500000000000e+01,1.351954579011796831e+00
-6.562500000000000000e+01,-9.023437500000000000e+01,1.393113753648605346e+00
-6.398437500000000000e+01,-9.023437500000000000e+01,1.436841235161723906e+00
-6.234375000000000000e+01,-9.023437500000000000e+01,1.483209635465081444e+00
-6.070312500000000000e+01,-9.023437500000000000e+01,1.532284056887532220e+00
-5.906250000000000000e+01,-9.023437500000000000e+01,1.584120450447663142e+00
-5.742187500000000000e+01,-9.023437500000000000e+01,1.638763837016900204e+00
-5.578125000000000000e+01,-9.023437500000000000e+01,1.696246398754720275e+00
-5.414062500000000000e+01,-9.023437500000000000e+01,1.756585452614241483e+00
-5.250000000000000000e+01,-9.023437500000000000e+01,1.819781322742928253e+00
-5.085937500000000000e+01,-9.023437500000000000e+01,1.885815134208492783e+00
-4.921875000000000000e+01,-9.023437500000000000e+01,1.954646556599060059e+00
-4.757812500000000000e+01,-9.023437500000000000e+01,2.026211532574853980e+00
-4.593750000000000000e+01,-9.023437500000000000e+01,2.100420033238832751e+00
-4.429687500000000000e+01,-9.023437500000000000e+01,2.177153889051071545e+00
-4.265625000000000000e+01,-9.023437500000000000e+01,2.256264751692067527e+00
-4.101562500000000000e+01,-9.023437500000000000e+01,2.337572248490329407e+00
-3.937500000000000000e+01,-9.023437500000000000e+01,2.420862396430877972e+00
-3.773437500000000000e+01,-9.023437500000000000e+01,2.505886346976321732e+00
-3.609375000000000000e+01,-9.023437500000000000e+01,2.592359535557461570e+00
-3.445312500000000000e+01,-9.023437500000000000e+01,2.679961310210992931e+00
-3.281250000000000000e+01,-9.023437500000000000e+01,2.768335112054761460e+00
-3.117187500000000000e+01,-9.023437500000000000e+01,2.857089275727552558e+00
-2.953125000000000000e+01,-9.023437500000000000e+01,2.945798510277876758e+00
-2.789062500000000000e+01,-9.023437500000000000e+01,3.034006110057543282e+00
-2.625000000000000000e+01,-9.023437500000000000e+01,3.121226930880776962e+00
-2.460937500000000000e+01,-9.023437500000000000e+01,3.206951149126098244e+00
-2.296875000000000000e+01,-9.023437500000000000e+01,3.290648800843495536e+00
-2.132812500000000000e+01,-9.023437500000000000e+01,3.371775074741240275e+00
-1.968750000000000000e+01,-9.023437500000000000e+01,3.449776307824024890e+00
-1.804687500000000000e+01,-9.023437500000000000e+01,3.524096606294941481e+00
-1.640625000000000000e+01,-9.023437500000000000e+01,3.594184988147659965e+00
-1.476562500000000000e+01,-9.023437500000000000e+01,3.659502918828800855e+00
-1.312500000000000000e+01,-9.023437500000000000e+01,3.719532088689071703e+00
-1.148437500000000000e+01,-9.023437500000000000e+01,3.773782261926616588e+00
-9.843750000000000000e+00,-9.023437500000000000e+01,3.821799012551476249e+00
-8.203125000000000000e+00,-9.023437500000000000e+01,3.863171154616557246e+00
-6.562500000000000000e+00,-9.023437500000000000e+01,3.897537672391139907e+00
-4.921875000000000000e+00,-9.023437500000000000e+01,3.924593961821946753e+00
-3.281250000000000000e+00,-9.023437500000000000e+01,3.944097207705211439e+00
-1.640625000000000000e+00,-9.023437500000000000e+01,3.955870741260166135e+00
0.000000000000000000e+00,-9.023437500000000000e+01,3.959807249631790427e+00
1.640625000000000000e+00,-9.023437500000000000e+01,3.955870741260166135e+00
3.281250000000000000e+00,-9.023437500000000000e+01,3.944097207705212771e+00
4.921875000000000000e+00,-9.023437500000000000e+01,3.924593961821946309e+00
6.562500000000000000e+00,-9.023437500000000000e+01,3.897537672391139907e+00
8.203125000000000000e+00,-9.023437500000000000e+01,3.863171154616557246e+00
9.843750000000000000e+00,-9.023437500000000000e+01,3.821799012551476249e+00
1.148437500000000000e+01,-9.023437500000000000e+01,3.773782261926616588e+00
1.312500000000000000e+01,-9.023437500000000000e+01,3.719532088689072147e+00
1.476562500000000000e+01,-9.023437500000000000e+01,3.659502918828800855e+00
1.640625000000000000e+01,-9.023437500000000000e+01,3.594184988147659965e+00
1.804687500000000000e+01,-9.023437500000000000e+01,3.524096606294943257e+00
1.968750000000000000e+01,-9.023437500000000000e+01,3.449776307824024890e+00
2.132812500000000000e+01,-9.023437500000000000e+01,3.371775074741240275e+00
2.296875000000000000e+01,-9.023437500000000000e+01,3.290648800843495536e+00
2.460937500000000000e+01,-9.023437500000000000e+01,3.206951149126099132e+00
2.625000000000000000e+01,-9.023437500000000000e+01,3.121226930880776962e+00
2.789062500000000000e+01,-9.023437500000000000e+01,3.034006110057543282e+00
2.953125000000000000e+01,-9.023437500000000000e+01,2.945798510277876758e+00
3.117187500000000000e+01,-9.023437500000000000e+01,2.857089275727553002e+00
3.281250000000000000e+01,-9.023437500000000000e+01,2.768335112054762348e+00
3.445312500000000000e+01,-9.023437500000000000e+01,2.679961310210992487e+00
3.609375000000000000e+01,-9.023437500000000000e+01,2.592359535557461570e+00
3.773437500000000000e+01,-9.023437500000000000e+01,2.505886346976321732e+00
3.937500000000000000e+01,-9.023437500000000000e+01,2.420862396430877972e+00
4.101562500000000000e+01,-9.023437500000000000e+01,2.337572248490329407e+00
4.265625000000000000e+01,-9.023437500000000000e+01,2.256264751692067527e+00
4.429687500000000000e+01,-9.023437500000000000e+01,2.177153889051071989e+00
4.593750000000000000e+01,-9.023437500000000000e+01,2.100420033238832751e+00
4.757812500000000000e+01,-9.023437500000000000e+01,2.026211532574853535e+00
4.921875000000000000e+01,-9.023437500000000000e+01,1.954646556599059171e+00
5.085937500000000000e+01,-9.023437500000000000e+01,1.885815134208492783e+00
5.250000000000000000e+01,-9.023437500000000000e+01,1.819781322742928253e+00
5.414062500000000000e+01,-9.023437500000000000e+01,1.756585452614241483e+00
5.578125000000000000e+01,-9.023437500000000000e+01,1.696246398754720275e+00
5.742187500000000000e+01,-9.023437500000000000e+01,1.638763837016900871e+00
5.906250000000000000e+01,-9.023437500000000000e+01,1.584120450447663142e+00
6.070312500000000000e+01,-9.023437500000000000e+01,1.532284056887532664e+00
6.234375000000000000e+01,-9.023437500000000000e+01,1.483209635465081000e+00
6.398437500000000000e+01,-9.023437500000000000e+01,1.436841235161723906e+00
6.562500000000000000e+01,-9.023437500000000000e+01,1.393113753648604902e+00
6.726562500000000000e+01,-9.023437500000000000e+01,1.351954579011797275e+00
6.890625000000000000e+01,-9.023437500000000000e+01,1.313285090778586461e+00
7.054687500000000000e+01,-9.023437500000000000e+01,1.277022019851802526e+00
7.218750000000000000e+01,-9.023437500000000000e+01,1.243078669582216911e+00
7.382812500000000000e+01,-9.023437500000000000e+01,1.211366002303704725e+00
7.546875000000000000e+01,-9.023437500000000000e+01,1.181793597272238650e+00
7.710937500000000000e+01,-9.023437500000000000e+01,1.154270487141577206e+00
7.875000000000000000e+01,-9.023437500000000000e+01,1.128705880930741756e+00
8.039062500000000000e+01,-9.023437500000000000e+01,1.105009781944984448e+00
8.203125000000000000e+01,-9.023437500000000000e+01,1.083093509354324580e+00
8.367187500000000000e+01,-9.023437500000000000e+01,1.062870132159488445e+00
8.531250000000000000e+01,-9.023437500000000000e+01,1.044254824127693437e+00
8.695312500000000000e+01,-9.023437500000000000e+01,1.027165147998597039e+00
8.859375000000000000e+01,-9.023437500000000000e+01,1.011521276877823006e+00
9.023437500000000000e+01,-9.023437500000000000e+01,9.972461602806598213e-01
9.187500000000000000e+01,-9.023437500000000000e+01,9.842656417864347196e-01
9.351562500000000000e+01,-9.023437500000000000e+01,9.725085347349666787e-01
9.515625000000000000e+01,-9.023437500000000000e+01,9.619066618569465099e-01
9.679687500000000000e+01,-9.023437500000000000e+01,9.523948641933379644e-01
9.843750000000000000e+01,-9.023437500000000000e+01,9.439109841350247221e-01
1.000781250000000000e+02,-9.023437500000000000e+01,9.363958269107410803e-01
1.017187500000000000e+02,-9.023437500000000000e+01,9.297931043742624357e-01
1.033593750000000000e+02,-9.023437500000000000e+01,9.240493644946580210e-01
1.050000000000000000e+02,-9.023437500000000000e+01,9.191139095383349389e-01
1.066406250000000000e+02,-9.023437500000000000e+01,9.149387055497039123e-01
1.082812500000000000e+02,-9.023437500000000000e+01,9.114782853887014591e-01
1.099218750000000000e+02,-9.023437500000000000e+01,9.086896472674588221e-01
1.115625000000000000e+02,-9.023437500000000000e+01,9.065321504440206901e-01
1.132031250000000000e+02,-9.023437500000000000e+01,9.049674094766242405e-01
1.148437500000000000e+02,-9.023437500000000000e+01,9.039591882158187763e-01
1.164843750000000000e+02,-9.023437500000000000e+01,9.034732945117681657e-01
1.181250000000000000e+02,-9.023437500000000000e+01,9.034774764382680345e-01
1.197656250000000000e+02,-9.023437500000000000e+01,9.039413206813874391e-01
1.214062500000000000e+02,-9.023437500000000000e+01,9.048361536070748112e-01
1.230468750000000000e+02,-9.023437500000000000e+01,9.061349454067090248e-01
1.246875000000000000e+02,-9.023437500000000000e+01,9.078122176204223015e-01
1.263281250000000000e+02,-9.023437500000000000e+01,9.098439542534487723e-01
1.279687500000000000e+02,-9.023437500000000000e+01,9.122075166290395387e-01
1.296093750000000000e+02,-9.023437500000000000e+01,9.148815620611637778e-01
1.312500000000000000e+02,-9.023437500000000000e+01,9.178459663798596013e-01
-1.312500000000000000e+02,-8.859375000000000000e+01,9.201168636106107357e-01
-1.296093750000000000e+02,-8.859375000000000000e+01,9.173082920340109858e-01
-1.279687500000000000e+02,-8.859375000000000000e+01,9.148027611712753471e-01
-1.263281250000000000e+02,-8.859375000000000000e+01,9.126214779435845026e-01
-1.246875000000000000e+02,-8.859375000000000000e+01,9.107869690879960567e-01
-1.230468750000000000e+02,-8.859375000000000000e+01,9.093231682805079652e-01
-1.214062500000000000e+02,-8.859375000000000000e+01,9.082555079758295458e-01
-1.197656250000000000e+02,-8.859375000000000000e+01,9.076110159936785493e-01
-1.181250000000000000e+02,-8.859375000000000000e+01,9.074184168324446187e-01
-1.164843750000000000e+02,-8.859375000000000000e+01,9.077082376313275747e-01
-1.148437500000000000e+02,-8.859375000000000000e+01,9.085129186299372162e-01
-1.132031250000000000e+02,-8.859375000000000000e+01,9.098669278881094113e-01
-1.115625000000000000e+02,-8.859375000000000000e+01,9.118068799263814306e-01
-1.099218750000000000e+02,-8.859375000000000000e+01,9.143716578270576489e-01
-1.082812500000000000e+02,-8.859375000000000000e+01,9.176025381948385018e-01
-1.066406250000000000e+02,-8.859375000000000000e+01,9.215433182121282041e-01
-1.050000000000000000e+02,-8.859375000000000000e+01,9.262404438347775493e-01
-1.033593750000000000e+02,-8.859375000000000000e+01,9.317431379565841443e-01
-1.017187500000000000e+02,-8.859375000000000000e+01,9.381035271225107719e-01
-1.000781250000000000e+02,-8.859375000000000000e+01,9.453767650886849561e-01
-9.843750000000000000e+01,-8.859375000000000000e+01,9.536211512091000708e-01
-9.679687500000000000e+01,-8.859375000000000000e+01,9.628982412721462936e-01
-9.515625000000000000e+01,-8.859375000000000000e+01,9.732729480125392740e-01
-9.351562500000000000e+01,-8.859375000000000000e+01,9.848136280842707535e-01
-9.187500000000000000e+01,-8.859375000000000000e+01,9.975921517969414953e-01
-9.023437500000000000e+01,-8.859375000000000000e+01,1.011683951391313618e+00
-8.859375000000000000e+01,-8.859375000000000000e+01,1.027168043061363445e+00
-8.695312500000000000e+01,-8.859375000000000000e+01,1.044127017322380890e+00
-8.531250000000000000e+01,-8.859375000000000000e+01,1.062646991682552278e+00
-8.367187500000000000e+01,-8.859375000000000000e+01,1.082817518906134202e+00
-8.203125000000000000e+01,-8.859375000000000000e+01,1.104731443470004182e+00
-8.039062500000000000e+01,-8.859375000000000000e+01,1.128484698125395091e+00
-7.875000000000000000e+01,-8.859375000000000000e+01,1.154176031800751234e+00
-7.710937500000000000e+01,-8.859375000000000000e+01,1.181906659441765095e+00
-7.546875000000000000e+01,-8.859375000000000000e+01,1.211779823808174061e+00
-7.382812500000000000e+01,-8.859375000000000000e+01,1.243900258766689859e+00
-7.218750000000000000e+01,-8.859375000000000000e+01,1.278373543274496926e+00
-7.054687500000000000e+01,-8.859375000000000000e+01,1.315305335083724048e+00
-6.890625000000000000e+01,-8.859375000000000000e+01,1.354800473265980854e+00
-6.726562500000000000e+01,-8.859375000000000000e+01,1.396961939016009069e+00
-6.562500000000000000e+01,-8.859375000000000000e+01,1.441889664908785118e+00
-6.398437500000000000e+01,-8.859375000000000000e+01,1.489679183923946493e+00
-6.234375000000000000e+01,-8.859375000000000000e+01,1.540420111187322583e+00
-6.070312500000000000e+01,-8.859375000000000000e+01,1.594194453584472537e+00
-5.906250000000000000e+01,-8.859375000000000000e+01,1.651074745246061681e+00
-5.742187500000000000e+01,-8.859375000000000000e+01,1.711122010454171338e+00
-5.578125000000000000e+01,-8.859375000000000000e+01,1.774383559825096324e+00
-5.414062500000000000e+01,-8.859375000000000000e+01,1.840890630724472121e+00
-5.250000000000000000e+01,-8.859375000000000000e+01,1.910655888776610745e+00
-5.085937500000000000e+01,-8.859375000000000000e+01,1.983670814023386519e+00
-4.921875000000000000e+01,-8.859375000000000000e+01,2.059903002710642195e+00
-4.757812500000000000e+01,-8.859375000000000000e+01,2.139293423727414378e+00
-4.593750000000000000e+01,-8.859375000000000000e+01,2.221753677235126290e+00
-4.429687500000000000e+01,-8.859375000000000000e+01,2.307163311780471293e+00
-4.265625000000000000e+01,-8.859375000000000000e+01,2.395367264900316595e+00
-4.101562500000000000e+01,-8.859375000000000000e+01,2.486173500547110837e+00
-3.937500000000000000e+01,-8.859375000000000000e+01,2.579350924170770831e+00
-3.773437500000000000e+01,-8.859375000000000000e+01,2.674627662512413018e+00
-3.609375000000000000e+01,-8.859375000000000000e+01,2.771689799576156243e+00
-3.445312500000000000e+01,-8.859375000000000000e+01,2.870180662300966024e+00
-3.281250000000000000e+01,-8.859375000000000000e+01,2.969700748609336305e+00
-3.117187500000000000e+01,-8.859375000000000000e+01,3.069808386248428889e+00
-2.953125000000000000e+01,-8.859375000000000000e+01,3.170021202719256692e+00
-2.789062500000000000e+01,-8.859375000000000000e+01,3.269818474277314202e+00
-2.625000000000000000e+01,-8.859375000000000000e+01,3.368644405307308354e+00
-2.460937500000000000e+01,-8.859375000000000000e+01,3.465912368346195649e+00
-2.296875000000000000e+01,-8.859375000000000000e+01,3.561010109906455945e+00
-2.132812500000000000e+01,-8.859375000000000000e+01,3.653305898552242414e+00
-1.968750000000000000e+01,-8.859375000000000000e+01,3.742155560195218555e+00
-1.804687500000000000e+01,-8.859375000000000000e+01,3.826910312366152311e+00
-1.640625000000000000e+01,-8.859375000000000000e+01,3.906925275590747759e+00
-1.476562500000000000e+01,-8.859375000000000000e+01,3.981568507459678496e+00
-1.312500000000000000e+01,-8.859375000000000000e+01,4.050230375169761921e+00
-1.148437500000000000e+01,-8.859375000000000000e+01,4.112333056902201633e+00
-9.843750000000000000e+00,-8.859375000000000000e+01,4.167339943007604575e+00
-8.203125000000000000e+00,-8.859375000000000000e+01,4.214764696023830304e+00
-6.562500000000000000e+00,-8.859375000000000000e+01,4.254179725211068686e+00
-4.921875000000000000e+00,-8.859375000000000000e+01,4.285223837310238260e+00
-3.281250000000000000e+00,-8.859375000000000000e+01,4.307608840905333913e+00
-1.640625000000000000e+00,-8.859375000000000000e+01,4.321124906865915882e+00
0.000000000000000000e+00,-8.859375000000000000e+01,4.325644521089492045e+00
1.640625000000000000e+00,-8.859375000000000000e+01,4.321124906865915882e+00
3.281250000000000000e+00,-8.859375000000000000e+01,4.307608840905333913e+00
4.921875000000000000e+00,-8.859375000000000000e+01,4.285223837310238260e+00
6.562500000000000000e+00,-8.859375000000000000e+01,4.254179725211067797e+00
8.203125000000000000e+00,-8.859375000000000000e+01,4.214764696023830304e+00
9.843750000000000000e+00,-8.859375000000000000e+01,4.167339943007604575e+00
1.148437500000000000e+01,-8.859375000000000000e+01,4.112333056902202522e+00
1.312500000000000000e+01,-8.859375000000000000e+01,4.050230375169762809e+00
1.476562500000000000e+01,-8.859375000000000000e+01,3.981568507459678496e+00
1.640625000000000000e+01,-8.859375000000000000e+01,3.906925275590747759e+00
1.804687500000000000e+01,-8.859375000000000000e+01,3.826910312366152311e+00
1.968750000000000000e+01,-8.859375000000000000e+01,3.742155560195217667e+00
2.132812500000000000e+01,-8.859375000000000000e+01,3.653305898552242859e+00
2.296875000000000000e+01,-8.859375000000000000e+01,3.561010109906458609e+00
2.460937500000000000e+01,-8.859375000000000000e+01,3.465912368346196537e+00
2.625000000000000000e+01,-8.859375000000000000e+01,3.368644405307308354e+00
2.789062500000000000e+01,-8.859375000000000000e+01,3.269818474277314202e+00
2.953125000000000000e+01,-8.859375000000000000e+01,3.170021202719256692e+00
3.117187500000000000e+01,-8.859375000000000000e+01,3.069808386248428000e+00
3.281250000000000000e+01,-8.859375000000000000e+01,2.969700748609336305e+00
3.445312500000000000e+01,-8.859375000000000000e+01,2.870180662300968244e+00
3.609375000000000000e+01,-8.859375000000000000e+01,2.771689799576155799e+00
3.773437500000000000e+01,-8.859375000000000000e+01,2.674627662512413018e+00
3.937500000000000000e+01,-8.859375000000000000e+01,2.579350924170769943e+00
4.101562500000000000e+01,-8.859375000000000000e+01,2.486173500547110837e+00
4.265625000000000000e+01,-8.859375000000000000e+01,2.395367264900317039e+00
4.429687500000000000e+01,-8.859375000000000000e+01,2.307163311780471737e+00
4.593750000000000000e+01,-8.859375000000000000e+01,2.221753677235127178e+00
4.757812500000000000e+01,-8.859375000000000000e+01,2.139293423727414822e+00
4.921875000000000000e+01,-8.859375000000000000e+01,2.059903002710642639e+00
5.085937500000000000e+01,-8.859375000000000000e+01,1.983670814023386519e+00
5.250000000000000000e+01,-8.859375000000000000e+01,1.910655888776611189e+00
5.414062500000000000e+01,-8.859375000000000000e+01,1.840890630724472121e+00
5.578125000000000000e+01,-8.859375000000000000e+01,1.774383559825096768e+00
5.742187500000000000e+01,-8.859375000000000000e+01,1.711122010454170894e+00
5.906250000000000000e+01,-8.859375000000000000e+01,1.651074745246061237e+00
6.070312500000000000e+01,-8.859375000000000000e+01,1.594194453584472315e+00
6.234375000000000000e+01,-8.859375000000000000e+01,1.540420111187322583e+00
6.398437500000000000e+01,-8.859375000000000000e+01,1.489679183923946493e+00
6.562500000000000000e+01,-8.859375000000000000e+01,1.441889664908785562e+00
6.726562500000000000e+01,-8.859375000000000000e+01,1.396961939016009069e+00
6.890625000000000000e+01,-8.859375000000000000e+01,1.354800473265981076e+00
7.054687500000000000e+01,-8.859375000000000000e+01,1.315305335083724492e+00
7.218750000000000000e+01,-8.859375000000000000e+01,1.278373543274496926e+00
7.382812500000000000e+01,-8.859375000000000000e+01,1.243900258766689637e+00
7.546875000000000000e+01,-8.859375000000000000e+01,1.211779823808174283e+00
7.710937500000000000e+01,-8.859375000000000000e+01,1.181906659441765539e+00
7.875000000000000000e+01,-8.859375000000000000e+01,1.154176031800751678e+00
8.039062500000000000e+01,-8.859375000000000000e+01,1.128484698125395091e+00
8.203125000000000000e+01,-8.859375000000000000e+01,1.104731443470003960e+00
8.367187500000000000e+01,-8.859375000000000000e+01,1.082817518906134424e+00
8.531250000000000000e+01,-8.859375000000000000e+01,1.062646991682552056e+00
8.695312500000000000e+01,-8.859375000000000000e+01,1.044127017322380890e+00
8.859375000000000000e+01,-8.859375000000000000e+01,1.027168043061363445e+00
9.023437500000000000e+01,-8.859375000000000000e+01,1.011683951391313618e+00
9.187500000000000000e+01,-8.859375000000000000e+01,9.975921517969414953e-01
9.351562500000000000e+01,-8.859375000000000000e+01,9.848136280842706425e-01
9.515625000000000000e+01,-8.859375000000000000e+01,9.732729480125390520e-01
9.679687500000000000e+01,-8.859375000000000000e+01,9.628982412721462936e-01
9.843750000000000000e+01,-8.859375000000000000e+01,9.536211512091000708e-01
1.000781250000000000e+02,-8.859375000000000000e+01,9.453767650886848450e-01
1.017187500000000000e+02,-8.859375000000000000e+01,9.381035271225105499e-01
1.033593750000000000e+02,-8.859375000000000000e+01,9.317431379565844773e-01
1.050000000000000000e+02,-8.859375000000000000e+01,9.262404438347775493e-01
1.066406250000000000e+02,-8.859375000000000000e+01,9.215433182121284261e-01
1.082812500000000000e+02,-8.859375000000000000e+01,9.176025381948382798e-01
1.099218750000000000e+02,-8.859375000000000000e+01,9.143716578270573159e-01
1.115625000000000000e+02,-8.859375000000000000e+01,9.118068799263814306e-01
1.132031250000000000e+02,-8.859375000000000000e+01,9.098669278881094113e-01
1.148437500000000000e+02,-8.859375000000000000e+01,9.085129186299371051e-01
1.164843750000000000e+02,-8.859375000000000000e+01,9.077082376313279077e-01
1.181250000000000000e+02,-8.859375000000000000e+01,9.074184168324446187e-01
1.197656250000000000e+02,-8.859375000000000000e+01,9.076110159936782162e-01
1.214062500000000000e+02,-8.859375000000000000e+01,9.082555079758295458e-01
1.230468750000000000e+02,-8.859375000000000000e+01,9.093231682805080762e-01
1.246875000000000000e+02,-8.859375000000000000e+01,9.107869690879957236e-01
1.263281250000000000e+02,-8.859375000000000000e+01,9.126214779435846136e-01
1.279687500000000000e+02,-8.859375000000000000e+01,9.148027611712754581e-01
1.296093750000000000e+02,-8.859375000000000000e+01,9.173082920340105417e-01
1.312500000000000000e+02,-8.859375000000000000e+01,9.201168636106109577e-01
-1.312500000000000000e+02,-8.695312500000000000e+01,9.224372365373105787e-01
-1.296093750000000000e+02,-8.695312500000000000e+01,9.197873000696155099e-01
-1.279687500000000000e+02,-8.695312500000000000e+01,9.174533774413360376e-01
-1.263281250000000000e+02,-8.695312500000000000e+01,9.154578002457111063e-01
-1.246875000000000000e+02,-8.695312500000000000e+01,9.138243272988652022e-01
-1.230468750000000000e+02,-8.695312500000000000e+01,9.125782422709840525e-01
-1.214062500000000000e+02,-8.695312500000000000e+01,9.117464570129252266e-01
-1.197656250000000000e+02,-8.695312500000000000e+01,9.113576206848319483e-01
-1.181250000000000000e+02,-8.695312500000000000e+01,9.114422347471050623e-01
-1.164843750000000000e+02,-8.695312500000000000e+01,9.120327738164601961e-01
-1.148437500000000000e+02,-8.695312500000000000e+01,9.131638123188818845e-01
-1.132031250000000000e+02,-8.695312500000000000e+01,9.148721567850408576e-01
-1.115625000000000000e+02,-8.695312500000000000e+01,9.171969835298985352e-01
-1.099218750000000000e+02,-8.695312500000000000e+01,9.201799813342699252e-01
-1.082812500000000000e+02,-8.695312500000000000e+01,9.238654985993429714e-01
-1.066406250000000000e+02,-8.695312500000000000e+01,9.283006942725258170e-01
-1.050000000000000000e+02,-8.695312500000000000e+01,9.335356916414301320e-01
-1.033593750000000000e+02,-8.695312500000000000e+01,9.396237338588017129e-01
-1.017187500000000000e+02,-8.695312500000000000e+01,9.466213397913605387e-01
-1.000781250000000000e+02,-8.695312500000000000e+01,9.545884584760977454e-01
-9.843750000000000000e+01,-8.695312500000000000e+01,9.635886201150427599e-01
-9.679687500000000000e+01,-8.695312500000000000e+01,9.736890811401761603e-01
-9.515625000000000000e+01,-8.695312500000000000e+01,9.849609604309053079e-01
-9.351562500000000000e+01,-8.695312500000000000e+01,9.974793632641746344e-01
-9.187500000000000000e+01,-8.695312500000000000e+01,1.011323489019841038e+00
-9.023437500000000000e+01,-8.695312500000000000e+01,1.026576718049774239e+00
-8.859375000000000000e+01,-8.695312500000000000e+01,1.043326672448320336e+00
-8.695312500000000000e+01,-8.695312500000000000e+01,1.061665244735608749e+00
-8.531250000000000000e+01,-8.695312500000000000e+01,1.081688587687414271e+00
-8.367187500000000000e+01,-8.695312500000000000e+01,1.103497057722030883e+00
-8.203125000000000000e+01,-8.695312500000000000e+01,1.127195103395334019e+00
-8.039062500000000000e+01,-8.695312500000000000e+01,1.152891089673337088e+00
-7.875000000000000000e+01,-8.695312500000000000e+01,1.180697047765020047e+00
-7.710937500000000000e+01,-8.695312500000000000e+01,1.210728339430518830e+00
-7.546875000000000000e+01,-8.695312500000000000e+01,1.243103223860588580e+00
-7.382812500000000000e+01,-8.695312500000000000e+01,1.277942314489385556e+00
-7.218750000000000000e+01,-8.695312500000000000e+01,1.315367912498333514e+00
-7.054687500000000000e+01,-8.695312500000000000e+01,1.355503203347315555e+00
-6.890625000000000000e+01,-8.695312500000000000e+01,1.398471302491977264e+00
-6.726562500000000000e+01,-8.695312500000000000e+01,1.444394136583233124e+00
-6.562500000000000000e+01,-8.695312500000000000e+01,1.493391146976144723e+00
-6.398437500000000000e+01,-8.695312500000000000e+01,1.545577803386999349e+00
-6.234375000000000000e+01,-8.695312500000000000e+01,1.601063917122514502e+00
-6.070312500000000000e+01,-8.695312500000000000e+01,1.659951745560441561e+00
-5.906250000000000000e+01,-8.695312500000000000e+01,1.722333882583293896e+00
-5.742187500000000000e+01,-8.695312500000000000e+01,1.788290933549522288e+00
-5.578125000000000000e+01,-8.695312500000000000e+01,1.857888978211509556e+00
-5.414062500000000000e+01,-8.695312500000000000e+01,1.931176830823389201e+00
-5.250000000000000000e+01,-8.695312500000000000e+01,2.008183113563163591e+00
-5.085937500000000000e+01,-8.695312500000000000e+01,2.088913167327822951e+00
-4.921875000000000000e+01,-8.695312500000000000e+01,2.173345832905887232e+00
-4.757812500000000000e+01,-8.695312500000000000e+01,2.261430145390376900e+00
-4.593750000000000000e+01,-8.695312500000000000e+01,2.353081995301075313e+00
-4.429687500000000000e+01,-8.695312500000000000e+01,2.448180820993654194e+00
-4.265625000000000000e+01,-8.695312500000000000e+01,2.546566408215593214e+00
-4.101562500000000000e+01,-8.695312500000000000e+01,2.648035883704094040e+00
-3.937500000000000000e+01,-8.695312500000000000e+01,2.752340999999260518e+00
-3.773437500000000000e+01,-8.695312500000000000e+01,2.859185817570723653e+00
-3.609375000000000000e+01,-8.695312500000000000e+01,2.968224897261644735e+00
-3.445312500000000000e+01,-8.695312500000000000e+01,3.079062120224333565e+00
-3.281250000000000000e+01,-8.695312500000000000e+01,3.191250253222863709e+00
-3.117187500000000000e+01,-8.695312500000000000e+01,3.304291373698468703e+00
-2.953125000000000000e+01,-8.695312500000000000e+01,3.417638260692844376e+00
-2.789062500000000000e+01,-8.695312500000000000e+01,3.530696844090228659e+00
-2.625000000000000000e+01,-8.695312500000000000e+01,3.642829785345802485e+00
-2.460937500000000000e+01,-8.695312500000000000e+01,3.753361237836126740e+00
-2.296875000000000000e+01,-8.695312500000000000e+01,3.861582804420160109e+00
-2.132812500000000000e+01,-8.695312500000000000e+01,3.966760674302332035e+00
-1.968750000000000000e+01,-8.695312500000000000e+01,4.068143881779183957e+00
-1.804687500000000000e+01,-8.695312500000000000e+01,4.164973587237809305e+00
-1.640625000000000000e+01,-8.695312500000000000e+01,4.256493237513346628e+00
-1.476562500000000000e+01,-8.695312500000000000e+01,4.341959420353086685e+00
-1.312500000000000000e+01,-8.695312500000000000e+01,4.420653188425804458e+00
-1.148437500000000000e+01,-8.695312500000000000e+01,4.491891594293986323e+00
