yz_axis1_nm,yz_axis2_nm,|H/H0|^2
-5.906250000000000000e+01,-1.296093750000000000e+02,2.170702018081217766e+00
-5.742187500000000000e+01,-1.296093750000000000e+02,2.193000796892333071e+00
-5.578125000000000000e+01,-1.296093750000000000e+02,2.215230265098508067e+00
-5.414062500000000000e+01,-1.296093750000000000e+02,2.237359433874010595e+00
-5.250000000000000000e+01,-1.296093750000000000e+02,2.259356337797973513e+00
-5.085937500000000000e+01,-1.296093750000000000e+02,2.281188101989544581e+00
-4.921875000000000000e+01,-1.296093750000000000e+02,2.302821017090054934e+00
-4.757812500000000000e+01,-1.296093750000000000e+02,2.324220622014953275e+00
-4.593750000000000000e+01,-1.296093750000000000e+02,2.345351794326856254e+00
-4.429687500000000000e+01,-1.296093750000000000e+02,2.366178848007202795e+00
-4.265625000000000000e+01,-1.296093750000000000e+02,2.386665638328577810e+00
-4.101562500000000000e+01,-1.296093750000000000e+02,2.406775673453744879e+00
-3.937500000000000000e+01,-1.296093750000000000e+02,2.426472232311767119e+00
-3.773437500000000000e+01,-1.296093750000000000e+02,2.445718488227431653e+00
-3.609375000000000000e+01,-1.296093750000000000e+02,2.464477637708485602e+00
-3.445312500000000000e+01,-1.296093750000000000e+02,2.482713033727049989e+00
-3.281250000000000000e+01,-1.296093750000000000e+02,2.500388322768213545e+00
-3.117187500000000000e+01,-1.296093750000000000e+02,2.517467584860703766e+00
-2.953125000000000000e+01,-1.296093750000000000e+02,2.533915475753404145e+00
-2.789062500000000000e+01,-1.296093750000000000e+02,2.549697370357288939e+00
-2.625000000000000000e+01,-1.296093750000000000e+02,2.564779506536529308e+00
-2.460937500000000000e+01,-1.296093750000000000e+02,2.579129128305191809e+00
-2.296875000000000000e+01,-1.296093750000000000e+02,2.592714627467791022e+00
-2.132812500000000000e+01,-1.296093750000000000e+02,2.605505682733329387e+00
-1.968750000000000000e+01,-1.296093750000000000e+02,2.617473395333199893e+00
-1.804687500000000000e+01,-1.296093750000000000e+02,2.628590420183957388e+00
-1.640625000000000000e+01,-1.296093750000000000e+02,2.638831091655919447e+00
-1.476562500000000000e+01,-1.296093750000000000e+02,2.648171543037790787e+00
