wavelength_nm,sigma_sca_m2,sigma_abs_m2
1.219839679358717376e+03,2.969137334462327445e-15,5.421105274139065321e-16
1.223246492985972054e+03,2.932907651612601487e-15,5.350730907631629439e-16
1.226653306613226505e+03,2.897229582856670068e-15,5.281093785300025990e-16
1.230060120240480956e+03,2.862093063688008520e-15,5.212181911530205438e-16
1.233466933867735406e+03,2.827488243117314069e-15,5.143983545383389133e-16
1.236873747494989857e+03,2.793405478526498342e-15,5.076487193937323002e-16
1.240280561122244308e+03,2.759835330661058287e-15,5.009681605833488041e-16
1.243687374749498986e+03,2.726768558756789327e-15,4.943555765025917020e-16
1.247094188376753436e+03,2.694196115796699606e-15,4.878098884721506195e-16
1.250501002004008114e+03,2.662109143894560475e-15,4.813300401505594941e-16
1.253907815631262565e+03,2.630498969801118537e-15,4.749149969648649119e-16
1.257314629258517016e+03,2.599357100529521924e-15,4.685637455582551507e-16
1.260721442885771467e+03,2.568675219096476420e-15,4.622752932547180678e-16
1.264128256513025917e+03,2.538445180375635586e-15,4.560486675394329167e-16
1.267535070140280368e+03,2.508659007060201176e-15,4.498829155549782341e-16
1.270941883767535046e+03,2.479308885731279437e-15,4.437771036123252474e-16
1.274348697394789497e+03,2.450387163029197954e-15,4.377303167162936670e-16
1.277755511022044175e+03,2.421886341924648503e-15,4.317416581051829146e-16
1.281162324649298625e+03,2.393799078086870049e-15,4.258102488036654830e-16
1.284569138276553076e+03,2.366118176346067098e-15,4.199352271887947155e-16
1.287975951903807527e+03,2.338836587247375362e-15,4.141157485686157215e-16
1.291382765531061978e+03,2.311947403693733611e-15,4.083509847729363372e-16
1.294789579158316428e+03,2.285443857675215881e-15,4.026401237558422530e-16
1.298196392785571106e+03,2.259319317082259027e-15,3.969823692095760271e-16
1.301603206412825557e+03,2.233826928349734554e-15,3.919467143707041976e-16
1.305010020040080235e+03,2.208983247051778760e-15,3.875959375811924920e-16
1.308416833667334686e+03,2.184486736857578815e-15,3.832856680920879865e-16
1.311823647294589136e+03,2.160331562974163244e-15,3.790153363023073406e-16
1.315230460921843587e+03,2.136512004913182027e-15,3.747843830995710664e-16
1.318637274549098038e+03,2.113022453942348270e-15,3.705922596229309562e-16
1.322044088176352716e+03,2.089857410600459302e-15,3.664384270317371775e-16
1.325450901803607167e+03,2.067011482273963903e-15,3.623223562808584226e-16
1.328857715430861617e+03,2.044479380833704646e-15,3.582435279015973380e-16
1.332264529058116295e+03,2.022255920329979130e-15,3.542014317887660699e-16
1.335671342685370746e+03,2.000336014744455222e-15,3.501955669932379339e-16
1.339078156312625197e+03,1.978714675797271057e-15,3.462254415198563880e-16
1.342484969939879647e+03,1.957387010808008322e-15,3.422905721307788618e-16
1.345891783567134325e+03,1.936348220608902330e-15,3.383904841539485268e-16
1.349298597194388776e+03,1.915593597509006204e-15,3.345247112963937483e-16
1.352705410821643227e+03,1.895118523307932591e-15,3.306927954624965714e-16
1.356112224448897678e+03,1.874918467357674489e-15,3.268942865769457590e-16
1.359519038076152356e+03,1.854988984671567208e-15,3.231287424120396587e-16
1.362925851703406806e+03,1.835325714078735663e-15,3.193957284196666191e-16
1.366332665330661257e+03,1.815924376423107177e-15,3.156948175673144660e-16
1.369739478957915708e+03,1.796780772805694487e-15,3.120255901784080123e-16
1.373146292585170386e+03,1.777890782868988151e-15,3.083876337765396474e-16
1.376553106212424836e+03,1.759250363122388056e-15,3.047805429336877166e-16
1.379959919839679287e+03,1.740855545307604344e-15,3.012039191222520995e-16
1.383366733466933738e+03,1.722702434802904999e-15,2.976573705706719079e-16
1.386773547094188416e+03,1.704787209065275310e-15,2.941405121227200634e-16
1.390180360721442867e+03,1.687106116109450057e-15,2.906529651001886464e-16
1.393587174348697317e+03,1.669655473022837311e-15,2.871943571690715614e-16
1.396993987975951768e+03,1.652431664515503531e-15,2.837643222088986516e-16
1.400400801603206446e+03,1.635431141504142411e-15,2.803625001853320500e-16
1.403807615230460897e+03,1.618650419729296372e-15,2.769885370258344527e-16
1.407214428857715347e+03,1.602086078404946997e-15,2.736420844983721901e-16
1.410621242484969798e+03,1.585734758899477668e-15,2.703228000929665293e-16
1.414028056112224476e+03,1.569593163447478502e-15,2.670303469062168126e-16
1.417434869739478927e+03,1.553658053891364507e-15,2.637643935285155352e-16
1.420841683366733378e+03,1.537926250452169559e-15,2.605246139338936323e-16
1.424248496993987828e+03,1.522394630528704467e-15,2.573106873725839347e-16
1.427655310621242506e+03,1.507060127524423977e-15,2.541222982660932022e-16
1.431062124248496957e+03,1.491919729701213057e-15,2.509591361047013835e-16
1.434468937875751408e+03,1.476970479059490179e-15,2.478208953474514076e-16
1.437875751503005858e+03,1.462209470243948575e-15,2.447072753243681007e-16
1.441282565130260537e+03,1.447633849474191779e-15,2.416179801410457053e-16
1.444689378757514987e+03,1.433240813499800384e-15,2.385527185854609254e-16
