xy_axis1_nm,xy_axis2_nm,|E/E0|^2
3.773437500000000000e+01,-1.640625000000000000e+00,1.749362442768568782e+00
3.937500000000000000e+01,-1.640625000000000000e+00,1.778131850284635718e+00
4.101562500000000000e+01,-1.640625000000000000e+00,1.803550230870426763e+00
4.265625000000000000e+01,-1.640625000000000000e+00,1.825311986623459060e+00
4.429687500000000000e+01,-1.640625000000000000e+00,1.843142007944130967e+00
4.593750000000000000e+01,-1.640625000000000000e+00,1.856798047233897186e+00
4.757812500000000000e+01,-1.640625000000000000e+00,1.866072770981785922e+00
4.921875000000000000e+01,-1.640625000000000000e+00,1.870795472536560311e+00
5.085937500000000000e+01,-1.640625000000000000e+00,1.870833431336048847e+00
5.250000000000000000e+01,-1.640625000000000000e+00,1.866092907963350811e+00
5.414062500000000000e+01,-1.640625000000000000e+00,1.856519768083933153e+00
5.578125000000000000e+01,-1.640625000000000000e+00,1.842099732047995264e+00
5.742187500000000000e+01,-1.640625000000000000e+00,1.822858250681851144e+00
5.906250000000000000e+01,-1.640625000000000000e+00,1.798860011499563205e+00
6.070312500000000000e+01,-1.640625000000000000e+00,1.770208083204927618e+00
6.234375000000000000e+01,-1.640625000000000000e+00,1.737042709885772584e+00
6.398437500000000000e+01,-1.640625000000000000e+00,1.699539769691847058e+00
6.562500000000000000e+01,-1.640625000000000000e+00,1.657908915999892319e+00
6.726562500000000000e+01,-1.640625000000000000e+00,1.612391422072691149e+00
6.890625000000000000e+01,-1.640625000000000000e+00,1.563257752983092441e+00
7.054687500000000000e+01,-1.640625000000000000e+00,1.510804891072351719e+00
7.218750000000000000e+01,-1.640625000000000000e+00,1.455353443420513981e+00
7.382812500000000000e+01,-1.640625000000000000e+00,1.397244561704171772e+00
7.546875000000000000e+01,-1.640625000000000000e+00,1.336836706386589135e+00
7.710937500000000000e+01,-1.640625000000000000e+00,1.274502288413124518e+00
7.875000000000000000e+01,-1.640625000000000000e+00,1.210624222461147426e+00
8.039062500000000000e+01,-1.640625000000000000e+00,1.145592426312151302e+00
8.203125000000000000e+01,-1.640625000000000000e+00,1.079800301072293633e+00
8.367187500000000000e+01,-1.640625000000000000e+00,1.013641226767608039e+00
8.531250000000000000e+01,-1.640625000000000000e+00,9.475051072872100466e-01
8.695312500000000000e+01,-1.640625000000000000e+00,8.817749977509817816e-01
8.859375000000000000e+01,-1.640625000000000000e+00,1.052487521112327507e+01
9.023437500000000000e+01,-1.640625000000000000e+00,9.772916813032972883e+00
9.187500000000000000e+01,-1.640625000000000000e+00,9.095775978683146690e+00
9.351562500000000000e+01,-1.640625000000000000e+00,8.484322525341479349e+00
9.515625000000000000e+01,-1.640625000000000000e+00,7.930722569744323103e+00
9.679687500000000000e+01,-1.640625000000000000e+00,7.428231048112300172e+00
9.843750000000000000e+01,-1.640625000000000000e+00,6.971020927978784698e+00
1.000781250000000000e+02,-1.640625000000000000e+00,6.554042044333800554e+00
1.017187500000000000e+02,-1.640625000000000000e+00,6.172903959414724362e+00
1.033593750000000000e+02,-1.640625000000000000e+00,5.823778387034844961e+00
1.050000000000000000e+02,-1.640625000000000000e+00,5.503317615173832777e+00
1.066406250000000000e+02,-1.640625000000000000e+00,5.208586062195221800e+00
1.082812500000000000e+02,-1.640625000000000000e+00,4.937002655989180866e+00
1.099218750000000000e+02,-1.640625000000000000e+00,4.686292164606543409e+00
1.115625000000000000e+02,-1.640625000000000000e+00,4.454443956781899416e+00
1.132031250000000000e+02,-1.640625000000000000e+00,4.239676950505938180e+00
1.148437500000000000e+02,-1.640625000000000000e+00,4.040409732429551148e+00
1.164843750000000000e+02,-1.640625000000000000e+00,3.855235011932175215e+00
1.181250000000000000e+02,-1.640625000000000000e+00,3.682897720162815247e+00
1.197656250000000000e+02,-1.640625000000000000e+00,3.522276183296645158e+00
1.214062500000000000e+02,-1.640625000000000000e+00,3.372365896160721910e+00
1.230468750000000000e+02,-1.640625000000000000e+00,3.232265501616345738e+00
1.246875000000000000e+02,-1.640625000000000000e+00,3.101164646080634135e+00
1.263281250000000000e+02,-1.640625000000000000e+00,2.978333435055646294e+00
1.279687500000000000e+02,-1.640625000000000000e+00,2.863113256684342023e+00
1.296093750000000000e+02,-1.640625000000000000e+00,2.754908777908117390e+00
1.312500000000000000e+02,-1.640625000000000000e+00,2.653180948155285268e+00
-1.312500000000000000e+02,0.000000000000000000e+00,2.654171824825252379e+00
-1.296093750000000000e+02,0.000000000000000000e+00,2.755973592948363304e+00
-1.279687500000000000e+02,0.000000000000000000e+00,2.864258854466878113e+00
-1.263281250000000000e+02,0.000000000000000000e+00,2.979567430620184254e+00
-1.246875000000000000e+02,0.000000000000000000e+00,3.102495527067932191e+00
-1.230468750000000000e+02,0.000000000000000000e+00,3.233702745686502400e+00
-1.214062500000000000e+02,0.000000000000000000e+00,3.373920106556581811e+00
-1.197656250000000000e+02,0.000000000000000000e+00,3.523959245722985134e+00
-1.181250000000000000e+02,0.000000000000000000e+00,3.684722984771269694e+00
-1.164843750000000000e+02,0.000000000000000000e+00,3.857217504954918663e+00
-1.148437500000000000e+02,0.000000000000000000e+00,4.042566402923517543e+00
-1.132031250000000000e+02,0.000000000000000000e+00,4.242026958793905678e+00
-1.115625000000000000e+02,0.000000000000000000e+00,4.457009012557733740e+00
-1.099218750000000000e+02,0.000000000000000000e+00,4.689096924373528097e+00
-1.082812500000000000e+02,0.000000000000000000e+00,4.940075191604489824e+00
-1.066406250000000000e+02,0.000000000000000000e+00,5.211958414905068615e+00
-1.050000000000000000e+02,0.000000000000000000e+00,5.507026452777096459e+00
-1.033593750000000000e+02,0.000000000000000000e+00,5.827865785881049199e+00
-1.017187500000000000e+02,0.000000000000000000e+00,6.177418338050767233e+00
-1.000781250000000000e+02,0.000000000000000000e+00,6.559039282053980457e+00
-9.843750000000000000e+01,0.000000000000000000e+00,6.976565709688093975e+00
-9.679687500000000000e+01,0.000000000000000000e+00,7.434398487284651580e+00
-9.515625000000000000e+01,0.000000000000000000e+00,7.937600174510215822e+00
-9.351562500000000000e+01,0.000000000000000000e+00,8.492012589753120011e+00
-9.187500000000000000e+01,0.000000000000000000e+00,9.104398503155341160e+00
-9.023437500000000000e+01,0.000000000000000000e+00,9.782613086423085136e+00
-8.859375000000000000e+01,0.000000000000000000e+00,1.053581222402309336e+01
-8.695312500000000000e+01,0.000000000000000000e+00,8.826855507030161307e-01
-8.531250000000000000e+01,0.000000000000000000e+00,9.484683612395097274e-01
-8.367187500000000000e+01,0.000000000000000000e+00,1.014656588552093064e+00
-8.203125000000000000e+01,0.000000000000000000e+00,1.080866938239481989e+00
-8.039062500000000000e+01,0.000000000000000000e+00,1.146709269627204097e+00
-7.875000000000000000e+01,0.000000000000000000e+00,1.211789970211028855e+00
-7.710937500000000000e+01,0.000000000000000000e+00,1.275715412515195935e+00
-7.546875000000000000e+01,0.000000000000000000e+00,1.338095460273307058e+00
-7.382812500000000000e+01,0.000000000000000000e+00,1.398546989942927032e+00
-7.218750000000000000e+01,0.000000000000000000e+00,1.456697393012160502e+00
-7.054687500000000000e+01,0.000000000000000000e+00,1.512188024356874383e+00
-6.890625000000000000e+01,0.000000000000000000e+00,1.564677562066165262e+00
-6.726562500000000000e+01,0.000000000000000000e+00,1.613845244672735824e+00
-6.562500000000000000e+01,0.000000000000000000e+00,1.659393952601978750e+00
-6.398437500000000000e+01,0.000000000000000000e+00,1.701053101882209706e+00
-6.234375000000000000e+01,0.000000000000000000e+00,1.738581319729224361e+00
-6.070312500000000000e+01,0.000000000000000000e+00,1.771768873517094001e+00
-5.906250000000000000e+01,0.000000000000000000e+00,1.800439826856629733e+00
-5.742187500000000000e+01,0.000000000000000000e+00,1.824453899002605795e+00
-5.578125000000000000e+01,0.000000000000000000e+00,1.843708006576515235e+00
-5.414062500000000000e+01,0.000000000000000000e+00,1.858137469596158553e+00
-5.250000000000000000e+01,0.000000000000000000e+00,1.867716867017329196e+00
-5.085937500000000000e+01,0.000000000000000000e+00,1.872460530383625255e+00
-4.921875000000000000e+01,0.000000000000000000e+00,1.872422667713991018e+00
-4.757812500000000000e+01,0.000000000000000000e+00,1.867697113397940534e+00
-4.593750000000000000e+01,0.000000000000000000e+00,1.858416703577665974e+00
-4.429687500000000000e+01,0.000000000000000000e+00,1.844752280237025754e+00
-4.265625000000000000e+01,0.000000000000000000e+00,1.826911330949541057e+00
-4.101562500000000000e+01,0.000000000000000000e+00,1.805136274923182071e+00
-3.937500000000000000e+01,0.000000000000000000e+00,1.779702409579472899e+00
-3.773437500000000000e+01,0.000000000000000000e+00,1.750915535380024091e+00
-3.609375000000000000e+01,0.000000000000000000e+00,1.719109279929652789e+00
-3.445312500000000000e+01,0.000000000000000000e+00,1.684642145503504995e+00
-3.281250000000000000e+01,0.000000000000000000e+00,1.647894307035913108e+00
-3.117187500000000000e+01,0.000000000000000000e+00,1.609264190238104852e+00
-2.953125000000000000e+01,0.000000000000000000e+00,1.569164861849710491e+00
-2.789062500000000000e+01,0.000000000000000000e+00,1.528020266058010890e+00
-2.625000000000000000e+01,0.000000000000000000e+00,1.486261342800550445e+00
-2.460937500000000000e+01,0.000000000000000000e+00,1.444322065006601541e+00
-2.296875000000000000e+01,0.000000000000000000e+00,1.402635432782687541e+00
-2.132812500000000000e+01,0.000000000000000000e+00,1.361629463137588258e+00
-1.968750000000000000e+01,0.000000000000000000e+00,1.321723214020152248e+00
-1.804687500000000000e+01,0.000000000000000000e+00,1.283322881239902902e+00
-1.640625000000000000e+01,0.000000000000000000e+00,1.246818006261634970e+00
-1.476562500000000000e+01,0.000000000000000000e+00,1.212577831826021635e+00
-1.312500000000000000e+01,0.000000000000000000e+00,1.180947841089764694e+00
-1.148437500000000000e+01,0.000000000000000000e+00,1.152246514113396847e+00
-9.843750000000000000e+00,0.000000000000000000e+00,1.126762333595644039e+00
-8.203125000000000000e+00,0.000000000000000000e+00,1.104751069140128994e+00
-6.562500000000000000e+00,0.000000000000000000e+00,1.086433367076268697e+00
-4.921875000000000000e+00,0.000000000000000000e+00,1.071992669497778161e+00
-3.281250000000000000e+00,0.000000000000000000e+00,1.061573482027661441e+00
-1.640625000000000000e+00,0.000000000000000000e+00,1.055280010328283335e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.053173066413152226e+00
1.640625000000000000e+00,0.000000000000000000e+00,1.055280010328283335e+00
3.281250000000000000e+00,0.000000000000000000e+00,1.061573482027661441e+00
4.921875000000000000e+00,0.000000000000000000e+00,1.071992669497778161e+00
6.562500000000000000e+00,0.000000000000000000e+00,1.086433367076268697e+00
8.203125000000000000e+00,0.000000000000000000e+00,1.104751069140128994e+00
9.843750000000000000e+00,0.000000000000000000e+00,1.126762333595644039e+00
1.148437500000000000e+01,0.000000000000000000e+00,1.152246514113396847e+00
1.312500000000000000e+01,0.000000000000000000e+00,1.180947841089764694e+00
1.476562500000000000e+01,0.000000000000000000e+00,1.212577831826021635e+00
1.640625000000000000e+01,0.000000000000000000e+00,1.246818006261634970e+00
1.804687500000000000e+01,0.000000000000000000e+00,1.283322881239902902e+00
1.968750000000000000e+01,0.000000000000000000e+00,1.321723214020152248e+00
2.132812500000000000e+01,0.000000000000000000e+00,1.361629463137588258e+00
2.296875000000000000e+01,0.000000000000000000e+00,1.402635432782687541e+00
2.460937500000000000e+01,0.000000000000000000e+00,1.444322065006601541e+00
2.625000000000000000e+01,0.000000000000000000e+00,1.486261342800550445e+00
2.789062500000000000e+01,0.000000000000000000e+00,1.528020266058010890e+00
2.953125000000000000e+01,0.000000000000000000e+00,1.569164861849710491e+00
3.117187500000000000e+01,0.000000000000000000e+00,1.609264190238104852e+00
3.281250000000000000e+01,0.000000000000000000e+00,1.647894307035913108e+00
3.445312500000000000e+01,0.000000000000000000e+00,1.684642145503504995e+00
3.609375000000000000e+01,0.000000000000000000e+00,1.719109279929652789e+00
3.773437500000000000e+01,0.000000000000000000e+00,1.750915535380024091e+00
3.937500000000000000e+01,0.000000000000000000e+00,1.779702409579472899e+00
4.101562500000000000e+01,0.000000000000000000e+00,1.805136274923182071e+00
4.265625000000000000e+01,0.000000000000000000e+00,1.826911330949541057e+00
4.429687500000000000e+01,0.000000000000000000e+00,1.844752280237025754e+00
4.593750000000000000e+01,0.000000000000000000e+00,1.858416703577665974e+00
4.757812500000000000e+01,0.000000000000000000e+00,1.867697113397940534e+00
4.921875000000000000e+01,0.000000000000000000e+00,1.872422667713991018e+00
5.085937500000000000e+01,0.000000000000000000e+00,1.872460530383625255e+00
5.250000000000000000e+01,0.000000000000000000e+00,1.867716867017329196e+00
5.414062500000000000e+01,0.000000000000000000e+00,1.858137469596158553e+00
5.578125000000000000e+01,0.000000000000000000e+00,1.843708006576515235e+00
5.742187500000000000e+01,0.000000000000000000e+00,1.824453899002605795e+00
5.906250000000000000e+01,0.000000000000000000e+00,1.800439826856629733e+00
6.070312500000000000e+01,0.000000000000000000e+00,1.771768873517094001e+00
6.234375000000000000e+01,0.000000000000000000e+00,1.738581319729224361e+00
6.398437500000000000e+01,0.000000000000000000e+00,1.701053101882209706e+00
6.562500000000000000e+01,0.000000000000000000e+00,1.659393952601978750e+00
6.726562500000000000e+01,0.000000000000000000e+00,1.613845244672735824e+00
6.890625000000000000e+01,0.000000000000000000e+00,1.564677562066165262e+00
7.054687500000000000e+01,0.000000000000000000e+00,1.512188024356874383e+00
7.218750000000000000e+01,0.000000000000000000e+00,1.456697393012160502e+00
7.382812500000000000e+01,0.000000000000000000e+00,1.398546989942927032e+00
7.546875000000000000e+01,0.000000000000000000e+00,1.338095460273307058e+00
7.710937500000000000e+01,0.000000000000000000e+00,1.275715412515195935e+00
7.875000000000000000e+01,0.000000000000000000e+00,1.211789970211028855e+00
8.039062500000000000e+01,0.000000000000000000e+00,1.146709269627204097e+00
8.203125000000000000e+01,0.000000000000000000e+00,1.080866938239481989e+00
8.367187500000000000e+01,0.000000000000000000e+00,1.014656588552093064e+00
8.531250000000000000e+01,0.000000000000000000e+00,9.484683612395097274e-01
8.695312500000000000e+01,0.000000000000000000e+00,8.826855507030161307e-01
8.859375000000000000e+01,0.000000000000000000e+00,1.053581222402309336e+01
9.023437500000000000e+01,0.000000000000000000e+00,9.782613086423085136e+00
9.187500000000000000e+01,0.000000000000000000e+00,9.104398503155341160e+00
9.351562500000000000e+01,0.000000000000000000e+00,8.492012589753120011e+00
9.515625000000000000e+01,0.000000000000000000e+00,7.937600174510215822e+00
9.679687500000000000e+01,0.000000000000000000e+00,7.434398487284651580e+00
9.843750000000000000e+01,0.000000000000000000e+00,6.976565709688093975e+00
1.000781250000000000e+02,0.000000000000000000e+00,6.559039282053980457e+00
1.017187500000000000e+02,0.000000000000000000e+00,6.177418338050767233e+00
1.033593750000000000e+02,0.000000000000000000e+00,5.827865785881049199e+00
1.050000000000000000e+02,0.000000000000000000e+00,5.507026452777096459e+00
1.066406250000000000e+02,0.000000000000000000e+00,5.211958414905068615e+00
1.082812500000000000e+02,0.000000000000000000e+00,4.940075191604489824e+00
1.099218750000000000e+02,0.000000000000000000e+00,4.689096924373528097e+00
1.115625000000000000e+02,0.000000000000000000e+00,4.457009012557733740e+00
1.132031250000000000e+02,0.000000000000000000e+00,4.242026958793905678e+00
1.148437500000000000e+02,0.000000000000000000e+00,4.042566402923517543e+00
1.164843750000000000e+02,0.000000000000000000e+00,3.857217504954918663e+00
1.181250000000000000e+02,0.000000000000000000e+00,3.684722984771269694e+00
1.197656250000000000e+02,0.000000000000000000e+00,3.523959245722985134e+00
1.214062500000000000e+02,0.000000000000000000e+00,3.373920106556581811e+00
1.230468750000000000e+02,0.000000000000000000e+00,3.233702745686502400e+00
1.246875000000000000e+02,0.000000000000000000e+00,3.102495527067932191e+00
1.263281250000000000e+02,0.000000000000000000e+00,2.979567430620184254e+00
1.279687500000000000e+02,0.000000000000000000e+00,2.864258854466878113e+00
1.296093750000000000e+02,0.000000000000000000e+00,2.755973592948363304e+00
1.312500000000000000e+02,0.000000000000000000e+00,2.654171824825252379e+00
-1.312500000000000000e+02,1.640625000000000000e+00,2.653180948155286156e+00
-1.296093750000000000e+02,1.640625000000000000e+00,2.754908777908117390e+00
-1.279687500000000000e+02,1.640625000000000000e+00,2.863113256684342023e+00
-1.263281250000000000e+02,1.640625000000000000e+00,2.978333435055646294e+00
-1.246875000000000000e+02,1.640625000000000000e+00,3.101164646080634135e+00
-1.230468750000000000e+02,1.640625000000000000e+00,3.232265501616345738e+00
-1.214062500000000000e+02,1.640625000000000000e+00,3.372365896160721910e+00
-1.197656250000000000e+02,1.640625000000000000e+00,3.522276183296645158e+00
-1.181250000000000000e+02,1.640625000000000000e+00,3.682897720162815247e+00
-1.164843750000000000e+02,1.640625000000000000e+00,3.855235011932175215e+00
-1.148437500000000000e+02,1.640625000000000000e+00,4.040409732429551148e+00
-1.132031250000000000e+02,1.640625000000000000e+00,4.239676950505938180e+00
-1.115625000000000000e+02,1.640625000000000000e+00,4.454443956781899416e+00
-1.099218750000000000e+02,1.640625000000000000e+00,4.686292164606543409e+00
-1.082812500000000000e+02,1.640625000000000000e+00,4.937002655989180866e+00
-1.066406250000000000e+02,1.640625000000000000e+00,5.208586062195221800e+00
-1.050000000000000000e+02,1.640625000000000000e+00,5.503317615173832777e+00
-1.033593750000000000e+02,1.640625000000000000e+00,5.823778387034844961e+00
-1.017187500000000000e+02,1.640625000000000000e+00,6.172903959414724362e+00
-1.000781250000000000e+02,1.640625000000000000e+00,6.554042044333800554e+00
-9.843750000000000000e+01,1.640625000000000000e+00,6.971020927978784698e+00
-9.679687500000000000e+01,1.640625000000000000e+00,7.428231048112300172e+00
-9.515625000000000000e+01,1.640625000000000000e+00,7.930722569744323103e+00
-9.351562500000000000e+01,1.640625000000000000e+00,8.484322525341479349e+00
-9.187500000000000000e+01,1.640625000000000000e+00,9.095775978683146690e+00
-9.023437500000000000e+01,1.640625000000000000e+00,9.772916813032972883e+00
-8.859375000000000000e+01,1.640625000000000000e+00,1.052487521112327507e+01
-8.695312500000000000e+01,1.640625000000000000e+00,8.817749977509816706e-01
-8.531250000000000000e+01,1.640625000000000000e+00,9.475051072872100466e-01
-8.367187500000000000e+01,1.640625000000000000e+00,1.013641226767608039e+00
-8.203125000000000000e+01,1.640625000000000000e+00,1.079800301072293633e+00
-8.039062500000000000e+01,1.640625000000000000e+00,1.145592426312151302e+00
-7.875000000000000000e+01,1.640625000000000000e+00,1.210624222461147426e+00
-7.710937500000000000e+01,1.640625000000000000e+00,1.274502288413124518e+00
-7.546875000000000000e+01,1.640625000000000000e+00,1.336836706386589135e+00
-7.382812500000000000e+01,1.640625000000000000e+00,1.397244561704171772e+00
-7.218750000000000000e+01,1.640625000000000000e+00,1.455353443420513981e+00
-7.054687500000000000e+01,1.640625000000000000e+00,1.510804891072351719e+00
-6.890625000000000000e+01,1.640625000000000000e+00,1.563257752983092441e+00
-6.726562500000000000e+01,1.640625000000000000e+00,1.612391422072691149e+00
-6.562500000000000000e+01,1.640625000000000000e+00,1.657908915999892319e+00
-6.398437500000000000e+01,1.640625000000000000e+00,1.699539769691847280e+00
-6.234375000000000000e+01,1.640625000000000000e+00,1.737042709885772584e+00
-6.070312500000000000e+01,1.640625000000000000e+00,1.770208083204927618e+00
-5.906250000000000000e+01,1.640625000000000000e+00,1.798860011499563205e+00
-5.742187500000000000e+01,1.640625000000000000e+00,1.822858250681851144e+00
-5.578125000000000000e+01,1.640625000000000000e+00,1.842099732047995264e+00
-5.414062500000000000e+01,1.640625000000000000e+00,1.856519768083933153e+00
-5.250000000000000000e+01,1.640625000000000000e+00,1.866092907963350811e+00
-5.085937500000000000e+01,1.640625000000000000e+00,1.870833431336048847e+00
-4.921875000000000000e+01,1.640625000000000000e+00,1.870795472536560311e+00
-4.757812500000000000e+01,1.640625000000000000e+00,1.866072770981785922e+00
-4.593750000000000000e+01,1.640625000000000000e+00,1.856798047233897186e+00
-4.429687500000000000e+01,1.640625000000000000e+00,1.843142007944130967e+00
-4.265625000000000000e+01,1.640625000000000000e+00,1.825311986623459060e+00
-4.101562500000000000e+01,1.640625000000000000e+00,1.803550230870426763e+00
-3.937500000000000000e+01,1.640625000000000000e+00,1.778131850284635718e+00
-3.773437500000000000e+01,1.640625000000000000e+00,1.749362442768568782e+00
-3.609375000000000000e+01,1.640625000000000000e+00,1.717575420235092576e+00
-3.445312500000000000e+01,1.640625000000000000e+00,1.683129057855202060e+00
-3.281250000000000000e+01,1.640625000000000000e+00,1.646403293869605822e+00
-3.117187500000000000e+01,1.640625000000000000e+00,1.607796309616346342e+00
-2.953125000000000000e+01,1.640625000000000000e+00,1.567720921763681607e+00
-2.789062500000000000e+01,1.640625000000000000e+00,1.526600820764197231e+00
-2.625000000000000000e+01,1.640625000000000000e+00,1.484866691232624714e+00
-2.460937500000000000e+01,1.640625000000000000e+00,1.442952251277194620e+00
-2.296875000000000000e+01,1.640625000000000000e+00,1.401290248784838210e+00
-2.132812500000000000e+01,1.640625000000000000e+00,1.360308453222657921e+00
-1.968750000000000000e+01,1.640625000000000000e+00,1.320425681720249544e+00
-1.804687500000000000e+01,1.640625000000000000e+00,1.282047897993321417e+00
-1.640625000000000000e+01,1.640625000000000000e+00,1.245564422045026376e+00
-1.476562500000000000e+01,1.640625000000000000e+00,1.211344287665889974e+00
-1.312500000000000000e+01,1.640625000000000000e+00,1.179732783270943441e+00
-1.148437500000000000e+01,1.640625000000000000e+00,1.151048209997087790e+00
-9.843750000000000000e+00,1.640625000000000000e+00,1.125578889042038622e+00
-8.203125000000000000e+00,1.640625000000000000e+00,1.103580447308381007e+00
-6.562500000000000000e+00,1.640625000000000000e+00,1.085273407727743278e+00
-4.921875000000000000e+00,1.640625000000000000e+00,1.070841110803609331e+00
-3.281250000000000000e+00,1.640625000000000000e+00,1.060427981554102672e+00
-1.640625000000000000e+00,1.640625000000000000e+00,1.054138168000225306e+00
0.000000000000000000e+00,1.640625000000000000e+00,1.052034553728964150e+00
1.640625000000000000e+00,1.640625000000000000e+00,1.054138168000226194e+00
3.281250000000000000e+00,1.640625000000000000e+00,1.060427981554102672e+00
4.921875000000000000e+00,1.640625000000000000e+00,1.070841110803609331e+00
6.562500000000000000e+00,1.640625000000000000e+00,1.085273407727742834e+00
8.203125000000000000e+00,1.640625000000000000e+00,1.103580447308380563e+00
9.843750000000000000e+00,1.640625000000000000e+00,1.125578889042038622e+00
1.148437500000000000e+01,1.640625000000000000e+00,1.151048209997088234e+00
1.312500000000000000e+01,1.640625000000000000e+00,1.179732783270943441e+00
1.476562500000000000e+01,1.640625000000000000e+00,1.211344287665889974e+00
1.640625000000000000e+01,1.640625000000000000e+00,1.245564422045026376e+00
1.804687500000000000e+01,1.640625000000000000e+00,1.282047897993321417e+00
1.968750000000000000e+01,1.640625000000000000e+00,1.320425681720249989e+00
2.132812500000000000e+01,1.640625000000000000e+00,1.360308453222657921e+00
2.296875000000000000e+01,1.640625000000000000e+00,1.401290248784838210e+00
2.460937500000000000e+01,1.640625000000000000e+00,1.442952251277194620e+00
2.625000000000000000e+01,1.640625000000000000e+00,1.484866691232624714e+00
2.789062500000000000e+01,1.640625000000000000e+00,1.526600820764197231e+00
2.953125000000000000e+01,1.640625000000000000e+00,1.567720921763681607e+00
3.117187500000000000e+01,1.640625000000000000e+00,1.607796309616346342e+00
3.281250000000000000e+01,1.640625000000000000e+00,1.646403293869605822e+00
3.445312500000000000e+01,1.640625000000000000e+00,1.683129057855201616e+00
3.609375000000000000e+01,1.640625000000000000e+00,1.717575420235092576e+00
3.773437500000000000e+01,1.640625000000000000e+00,1.749362442768568782e+00
3.937500000000000000e+01,1.640625000000000000e+00,1.778131850284635718e+00
4.101562500000000000e+01,1.640625000000000000e+00,1.803550230870426763e+00
4.265625000000000000e+01,1.640625000000000000e+00,1.825311986623459060e+00
4.429687500000000000e+01,1.640625000000000000e+00,1.843142007944130967e+00
4.593750000000000000e+01,1.640625000000000000e+00,1.856798047233897186e+00
4.757812500000000000e+01,1.640625000000000000e+00,1.866072770981785922e+00
4.921875000000000000e+01,1.640625000000000000e+00,1.870795472536560311e+00
5.085937500000000000e+01,1.640625000000000000e+00,1.870833431336048847e+00
5.250000000000000000e+01,1.640625000000000000e+00,1.866092907963350811e+00
5.414062500000000000e+01,1.640625000000000000e+00,1.856519768083933153e+00
5.578125000000000000e+01,1.640625000000000000e+00,1.842099732047995264e+00
5.742187500000000000e+01,1.640625000000000000e+00,1.822858250681851144e+00
5.906250000000000000e+01,1.640625000000000000e+00,1.798860011499563205e+00
6.070312500000000000e+01,1.640625000000000000e+00,1.770208083204927618e+00
6.234375000000000000e+01,1.640625000000000000e+00,1.737042709885772584e+00
6.398437500000000000e+01,1.640625000000000000e+00,1.699539769691847058e+00
6.562500000000000000e+01,1.640625000000000000e+00,1.657908915999892319e+00
6.726562500000000000e+01,1.640625000000000000e+00,1.612391422072691149e+00
6.890625000000000000e+01,1.640625000000000000e+00,1.563257752983092441e+00
7.054687500000000000e+01,1.640625000000000000e+00,1.510804891072351719e+00
7.218750000000000000e+01,1.640625000000000000e+00,1.455353443420513981e+00
7.382812500000000000e+01,1.640625000000000000e+00,1.397244561704171772e+00
7.546875000000000000e+01,1.640625000000000000e+00,1.336836706386589135e+00
7.710937500000000000e+01,1.640625000000000000e+00,1.274502288413124518e+00
7.875000000000000000e+01,1.640625000000000000e+00,1.210624222461147426e+00
8.039062500000000000e+01,1.640625000000000000e+00,1.145592426312151302e+00
8.203125000000000000e+01,1.640625000000000000e+00,1.079800301072293633e+00
8.367187500000000000e+01,1.640625000000000000e+00,1.013641226767608039e+00
8.531250000000000000e+01,1.640625000000000000e+00,9.475051072872100466e-01
8.695312500000000000e+01,1.640625000000000000e+00,8.817749977509817816e-01
8.859375000000000000e+01,1.640625000000000000e+00,1.052487521112327507e+01
9.023437500000000000e+01,1.640625000000000000e+00,9.772916813032972883e+00
9.187500000000000000e+01,1.640625000000000000e+00,9.095775978683146690e+00
9.351562500000000000e+01,1.640625000000000000e+00,8.484322525341479349e+00
9.515625000000000000e+01,1.640625000000000000e+00,7.930722569744323103e+00
9.679687500000000000e+01,1.640625000000000000e+00,7.428231048112300172e+00
9.843750000000000000e+01,1.640625000000000000e+00,6.971020927978784698e+00
1.000781250000000000e+02,1.640625000000000000e+00,6.554042044333800554e+00
1.017187500000000000e+02,1.640625000000000000e+00,6.172903959414724362e+00
1.033593750000000000e+02,1.640625000000000000e+00,5.823778387034844961e+00
1.050000000000000000e+02,1.640625000000000000e+00,5.503317615173832777e+00
1.066406250000000000e+02,1.640625000000000000e+00,5.208586062195221800e+00
1.082812500000000000e+02,1.640625000000000000e+00,4.937002655989180866e+00
1.099218750000000000e+02,1.640625000000000000e+00,4.686292164606543409e+00
1.115625000000000000e+02,1.640625000000000000e+00,4.454443956781899416e+00
1.132031250000000000e+02,1.640625000000000000e+00,4.239676950505938180e+00
1.148437500000000000e+02,1.640625000000000000e+00,4.040409732429551148e+00
1.164843750000000000e+02,1.640625000000000000e+00,3.855235011932175215e+00
1.181250000000000000e+02,1.640625000000000000e+00,3.682897720162815247e+00
1.197656250000000000e+02,1.640625000000000000e+00,3.522276183296645158e+00
1.214062500000000000e+02,1.640625000000000000e+00,3.372365896160721910e+00
1.230468750000000000e+02,1.640625000000000000e+00,3.232265501616345738e+00
1.246875000000000000e+02,1.640625000000000000e+00,3.101164646080634135e+00
1.263281250000000000e+02,1.640625000000000000e+00,2.978333435055646294e+00
1.279687500000000000e+02,1.640625000000000000e+00,2.863113256684342023e+00
1.296093750000000000e+02,1.640625000000000000e+00,2.754908777908117390e+00
1.312500000000000000e+02,1.640625000000000000e+00,2.653180948155285268e+00
-1.312500000000000000e+02,3.281250000000000000e+00,2.650211928798616334e+00
